"Story","Title","Result","Date","Stability","Duration (s)"
"Colocar o produto Printed Chiffon Dress no carrinho","Colocar o produto Printed Chiffon Dress no carrinho","SUCCESS","2018-02-23T14:24:03.813-03:00","0.0","21.83"
