"Story","Title","Result","Date","Stability","Duration (s)"
"filtrar pelo tamanho L e composição Algodão e depois remover filtro de tamanho","filtrar pelo tamanho L e composição Algodão","SUCCESS","2018-02-26T11:01:38.541-03:00","0.0","15.63"
