"Story","Title","Result","Date","Stability","Duration (s)"
"filtrar pelo tamanho L e estilo Vistoso","filtrar pelo tamanho L e estilo Vistoso","SUCCESS","2018-02-26T10:28:44.244-03:00","0.0","19.35"
